text,label,group
sub mov mov mov mov add ret sub mov mov mov mov movzx cmp jnc movsx movzx imul mov mov movzx sub mov mov add mov mov add mov mov add mov movzx sub mov mov movzx imul mov movzx sub mov movsx sub mov mov mov add mov jmp mov movzx cmp jnc imul mov mov sub mov movzx imul mov mov movsx sub mov mov movzx movsx sub mov mov mov movsx sub mov mov movsx movzx add mov mov add mov jmp movzx imul mov mov add mov mov movsx movzx imul mov mov sub mov movsx movzx add mov movzx movsx imul mov movsx sub mov movsx imul mov mov movzx imul mov movzx sub mov mov movsx movsx add mov movsx sub mov imul mov mov movzx add mov mov movsx imul mov mov movzx movsx sub mov movzx add mov mov add mov mov movsx movzx sub mov movzx add mov imul mov movzx movsx add mov movzx sub mov mov add mov mov movzx cmp jnz movzx sub mov mov sub mov mov add mov movzx movzx sub mov mov add mov mov sub mov movsx movzx sub mov mov add mov movzx movzx imul mov movzx movsx imul mov cmp jnz mov movzx imul mov movzx sub mov mov movzx sub mov mov sub mov mov mov add mov movzx add mov mov movsx movzx add mov movzx imul mov mov movsx imul mov mov add mov movsx movsx imul mov movsx add mov movsx imul mov movzx imul mov mov movzx imul mov movzx movzx sub mov mov movzx add mov movzx add mov mov movsx imul mov movzx movsx imul mov mov mov sub mov movsx imul mov mov imul mov movzx movzx sub mov movzx add mov movzx add mov mov add mov mov movzx cmp jnc movzx imul mov mov imul mov movzx sub mov movzx movzx imul mov mov mov movzx imul mov mov movsx add mov mov mov sub mov mov mov add mov jmp mov add ret sub mov mov mov movsx cmp jnz mov mov sub mov mov add mov mov add mov movsx add mov mov movsx imul mov imul mov mov movsx sub mov mov imul mov mov sub mov movsx imul mov mov sub mov mov add mov imul mov mov mov sub mov imul mov mov imul mov mov movzx add mov imul mov mov movsx cmp jge mov movzx add mov mov movsx mov sub mov movsx imul mov mov movsx sub mov imul mov movsx movsx imul mov movsx add mov mov sub mov mov add mov jmp cmp jnz movsx movzx sub mov mov movzx imul mov mov add mov mov movsx imul mov mov movzx movsx imul mov movsx mov sub mov movzx imul mov mov movsx cmp jnz movsx movsx imul mov movzx sub mov mov mov add mov movzx sub mov mov sub mov mov movsx sub mov mov mov movsx movsx sub mov cmp jnz movzx add mov mov mov movsx sub mov movsx sub mov mov movzx sub mov movzx add mov mov movsx add mov movsx mov sub mov imul mov movzx movsx sub mov movzx mov sub mov mov movsx sub mov mov movsx shl mov mov movsx sub mov mov movsx movsx add mov movzx add mov movzx imul mov mov movsx imul mov mov sub mov mov mov movsx add mov movsx add mov movsx sub mov movsx imul mov movsx movsx imul mov mov movsx shl mov mov movzx imul mov mov movzx sub mov movsx imul mov movzx add mov imul mov mov movsx add mov mov movsx imul mov movzx movsx sub mov movsx sub mov movsx imul mov movsx sub mov mov movzx add mov movsx sub mov movzx sub mov movsx imul mov mov movsx movzx add mov mov add ret sub mov mov mov mov movsx cmp jnz movsx movzx sub mov mov movsx movsx sub mov movsx movzx add mov movzx movsx add mov movzx imul mov movsx movsx add mov mov movzx imul mov movzx imul mov movsx cmp jnz movzx imul mov mov mov mov movzx imul mov mov movzx mov sub mov movzx add mov mov mov add mov mov movsx cmp jge movzx imul mov movzx movsx imul mov movsx movsx imul mov movsx imul mov movsx movzx imul mov movzx imul mov movzx movsx imul mov mov movsx sub mov mov mov add mov jmp movsx movzx imul mov movsx movsx add mov movzx add mov movzx movzx add mov movsx imul mov movzx movzx sub mov mov mov movsx movzx add mov mov movzx imul mov mov sub mov mov movsx movzx add mov movsx add mov movzx add mov mov mov movzx imul mov imul mov movsx mov sub mov mov movzx cmp jnc movzx movzx sub mov movsx movzx imul mov mov movzx imul mov movsx movsx sub mov mov mov add mov movzx imul mov mov movsx imul mov mov movsx movsx sub mov mov add mov jmp movzx mov sub mov mov movsx mov sub mov movsx imul mov movsx movzx add mov movzx add mov movzx add mov mov movzx sub mov mov mov mov cmp jnc mov movsx imul mov mov movsx imul mov movsx movsx sub mov mov movzx add mov mov mov movsx imul mov mov movzx add mov movsx movzx sub mov mov add mov jmp cmp jnz mov movzx imul mov mov movsx add mov imul mov mov movzx add mov mov add mov movzx movzx sub mov mov movzx add mov movsx sub mov mov movzx imul mov movsx movzx add mov mov movsx imul mov movsx movzx imul mov movsx movzx imul mov imul mov movzx movsx imul mov movsx add mov mov mov mov add ret sub mov mov mov mov cmp jnc movzx add mov mov movzx sub mov mov add mov mov mov movzx sub mov mov add mov movzx,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
movsx add mov movsx imul mov movzx movzx imul mov mov add mov jmp movsx add mov movzx mov sub mov movzx movsx add mov mov movzx imul mov movsx movzx sub mov movzx add mov mov add mov movsx imul mov mov sub mov movzx imul mov movzx add mov mov movzx movzx imul mov movzx sub mov movzx movzx add mov movsx movzx add mov movsx movzx imul mov imul mov movsx movzx add mov mov mov mov movzx movzx imul mov mov add mov mov add mov mov movzx sub mov mov movzx movzx imul mov movzx sub mov mov movsx cmp jnz movzx movzx sub mov movsx imul mov movsx movzx imul mov movzx add mov movsx movzx add mov movzx movzx add mov movzx mov sub mov movsx add mov mov add mov movsx imul mov mov movzx mov sub mov mov sub mov mov movzx add mov mov mov sub mov movsx imul mov mov movsx add mov movsx add mov mov movzx cmp jnc movsx movzx sub mov mov movsx sub mov movzx imul mov mov imul mov movzx imul mov mov movzx add mov mov mov movsx movzx add mov mov add mov jmp imul mov movzx imul mov mov mov movsx imul mov movsx add mov mov sub mov movsx add mov mov movzx imul mov mov mov movzx cmp jnc mov movzx movzx sub mov movzx movzx imul mov movsx imul mov mov add mov mov mov movzx add mov movsx movsx add mov imul mov movzx movzx imul mov mov add mov jmp movzx cmp jnz mov add mov mov mov movzx imul mov mov add mov mov mov movzx imul mov movsx imul mov movzx imul mov mov add ret sub mov mov mov mov cmp jnc movsx imul mov mov sub mov mov movsx add mov mov movsx imul mov mov mov sub mov mov sub mov mov movsx imul mov movsx imul mov imul mov mov add mov jmp mov movzx add mov movzx sub mov mov movsx imul mov mov add mov movzx movsx sub mov movsx add mov movzx sub mov mov movzx cmp jnz movzx imul mov movsx imul mov mov imul mov movzx add mov mov movzx sub mov mov mov sub mov mov imul mov movzx imul mov movzx imul mov mov movsx cmp jge mov movzx sub mov movsx add mov mov add mov movzx sub mov mov mov movzx add mov mov sub mov movzx add mov mov mov sub mov movzx imul mov mov add mov jmp mov cmp jge mov add mov mov add mov movsx movzx sub mov mov movsx add mov movzx mov sub mov movsx sub mov mov movsx imul mov movzx add mov mov movsx imul mov mov add mov jmp movsx cmp jnz movsx add mov mov add mov movsx add mov movsx imul mov movzx mov sub mov mov add mov mov add mov mov mov sub mov movzx add mov mov mov movzx imul mov mov movsx imul mov mov movzx sub mov mov mov add mov mov imul mov movzx movsx add mov mov sub mov movzx movzx imul mov movzx movzx imul mov mov add mov mov movzx sub mov mov movzx sub mov mov movzx add mov movsx movzx imul mov mov movzx sub mov movsx add mov movzx add mov movzx cmp jnz movzx movsx add mov imul mov movsx movsx imul mov mov add mov mov mov sub mov mov sub mov mov movzx movzx add mov mov movsx imul mov mov add mov mov add mov mov mov mov mov add mov movzx imul mov movzx imul mov mov movzx movzx add mov mov movsx imul mov mov add ret sub mov mov mov mov add mov mov mov sub mov movsx sub mov mov movsx movzx add mov movsx sub mov movsx sub mov movsx sub mov imul mov mov movzx cmp jnc mov movsx imul mov movsx add mov mov mov sub mov mov mov movzx add mov movzx imul mov mov mov sub mov mov add mov jmp mov movsx cmp jge movsx add mov mov movsx sub mov mov movsx sub mov mov mov sub mov imul mov imul mov imul mov mov add mov mov mov add mov jmp mov movzx cmp jnc movzx imul mov mov sub mov mov mov add mov movsx sub mov mov mov add mov movsx add mov movsx add mov mov add mov mov add mov jmp mov movsx sub mov mov sub mov movzx add mov mov mov imul mov mov movsx add mov mov add mov mov sub mov movsx add mov movsx movzx sub mov mov imul mov mov movsx sub mov movzx add mov movsx add mov mov movzx add mov movzx add mov mov mov add mov mov movzx cmp jnc movsx sub mov mov movsx sub mov movsx add mov mov movsx add mov movsx mov sub mov movsx sub mov mov imul mov mov movsx imul mov mov sub mov mov add mov jmp movsx cmp jnz mov mov sub mov mov sub mov mov movsx imul mov mov mov movzx imul mov movzx sub mov mov mov sub mov movsx add mov imul mov mov movsx cmp jge mov movsx mov sub mov mov mov sub mov movzx imul mov movzx sub mov mov mov add mov movsx sub mov mov movsx add mov mov add mov jmp imul mov mov mov sub mov mov imul mov mov movsx imul mov imul mov mov movzx mov sub mov movsx add mov mov movsx sub mov mov add ret sub mov mov mov mov movzx movsx sub mov mov movzx imul mov mov movsx imul mov movsx imul mov movzx movsx sub mov movzx movsx sub mov mov sub mov imul mov movzx add mov movsx add mov mov add mov mov mov movsx add mov mov movzx mov sub mov movsx movzx add mov movzx,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
add mov movzx sub mov movsx sub mov mov sub mov mov movsx movsx imul mov imul mov mov movsx imul mov movzx movsx sub mov mov add mov movzx movsx add mov mov movsx mov sub mov mov cmp jnc movsx sub mov mov mov movsx add mov mov add mov movsx movsx imul mov movzx add mov mov sub mov mov movsx imul mov movsx add mov mov add mov jmp movsx cmp jnz mov mov movsx add mov mov sub mov movzx mov sub mov movzx movsx sub mov mov add mov mov movzx sub mov movzx sub mov movsx sub mov mov cmp jge mov movzx sub mov movzx sub mov movsx sub mov mov movzx add mov movsx movzx sub mov mov movzx add mov movzx sub mov imul mov movsx add mov mov add mov mov add mov jmp movzx movzx sub mov movsx imul mov movsx sub mov movzx sub mov mov movzx movsx sub mov mov movzx sub mov movzx movzx add mov mov movsx sub mov movsx add mov mov movsx add mov movzx add mov movzx sub mov mov sub mov movsx imul mov imul mov movsx sub mov movzx movsx add mov mov movsx sub mov mov mov movzx movsx sub mov imul mov mov movsx sub mov movzx sub mov movzx imul mov mov movzx imul mov cmp jnz mov movsx add mov movzx mov sub mov movsx imul mov imul mov movsx sub mov movzx imul mov movzx imul mov movzx movsx imul mov movsx imul mov mov add ret sub mov mov mov movzx imul mov movzx movsx add mov movzx sub mov movsx movzx add mov movzx add mov movzx movsx sub mov movzx movzx add mov movzx movzx add mov movzx movsx add mov movzx imul mov mov movsx cmp jge mov movzx add mov movzx movsx imul mov movzx add mov mov movsx imul mov mov movzx imul mov mov movzx add mov movzx movsx imul mov mov movzx add mov mov add mov jmp movzx cmp jnz movzx add mov movsx imul mov movzx imul mov movsx movzx sub mov movsx add mov mov movzx imul mov movsx imul mov movzx movsx sub mov movzx movsx add mov mov cmp jnc movzx movsx imul mov movzx sub mov movsx movzx imul mov movzx movsx sub mov movsx add mov movsx imul mov movzx imul mov movzx movsx imul mov mov movzx sub mov mov add mov jmp mov movsx cmp jge movzx add mov movzx imul mov movzx movzx imul mov movsx sub mov mov movzx sub mov movzx add mov movsx imul mov movzx add mov movsx movzx imul mov mov add mov jmp movzx cmp jnz movzx movsx imul mov movsx movzx add mov movzx imul mov movsx sub mov movsx movzx sub mov mov mov movsx movzx imul mov mov movzx movsx sub mov movzx cmp jnz movzx movzx imul mov movzx movsx imul mov movzx sub mov movzx imul mov movzx add mov movzx movzx imul mov movzx movsx sub mov movzx imul mov movsx movzx add mov movzx add mov mov movzx cmp jnc movzx imul mov movsx movzx sub mov movzx sub mov movsx movzx add mov movsx movzx add mov movzx movzx imul mov movsx imul mov movsx sub mov movzx imul mov movzx sub mov mov add mov jmp movzx imul mov mov movsx movzx add mov movzx add mov mov add mov movzx sub mov movzx movzx sub mov mov movzx imul mov movsx imul mov mov movzx cmp jnc mov sub mov imul mov mov mov mov movzx sub mov movzx sub mov mov movsx add mov movsx movsx sub mov movsx add mov mov mov add mov jmp mov add ret sub mov mov mov mov movzx movzx imul mov movsx add mov mov movzx movzx imul mov movzx imul mov movzx sub mov movzx add mov mov mov movsx imul mov mov movsx imul mov movzx movzx add mov movzx movzx sub mov movsx add mov movsx imul mov mov imul mov movzx add mov mov mov movsx add mov movzx imul mov movsx movzx add mov mov movsx movsx add mov imul mov mov mov add mov mov movzx sub mov imul mov cmp jnz movsx movzx add mov movzx sub mov movsx movzx sub mov movsx movzx imul mov mov mov mov movzx imul mov movzx imul mov movzx mov sub mov mov add mov mov cmp jge movsx imul mov mov movzx imul mov movsx movsx add mov movzx add mov movzx movzx add mov mov movsx add mov mov add mov mov movzx movsx sub mov mov movzx sub mov mov add mov jmp movsx cmp jnz movzx add mov movsx add mov movzx movsx add mov movsx sub mov mov mov mov sub mov mov imul mov movsx mov sub mov movsx movsx imul mov mov movzx cmp jnz imul mov movsx add mov movzx imul mov movsx movzx imul mov movzx sub mov movzx add mov mov mov mov sub mov movzx movzx sub mov movsx movzx imul mov mov mov add mov mov add mov movsx movsx sub mov mov add mov mov movsx imul mov movzx add mov mov movzx imul mov mov movsx imul mov movzx imul mov movsx add mov movzx add mov movsx movzx sub mov movsx imul mov movsx movsx imul mov imul mov mov movsx add mov movsx add mov mov movzx movzx add mov movzx add mov movzx add mov movzx add mov movsx imul mov movsx movsx add mov movsx movsx add mov movsx movzx sub mov mov mov add ret sub mov mov mov mov movzx movsx sub mov imul mov movzx add mov movzx sub mov movzx add mov movzx imul mov movzx add mov movzx add mov movsx imul mov mov movsx imul mov mov movsx sub mov movzx imul mov mov movsx add mov movzx sub mov mov mov sub mov,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
imul mov mov mov add mov mov mov mov sub mov movsx imul mov movzx movzx add mov imul mov movzx imul mov imul mov movsx imul mov mov movsx sub mov movzx add mov movzx movsx sub mov mov add mov mov movsx imul mov mov mov sub mov mov movsx add mov mov mov imul mov movsx movzx imul mov mov imul mov mov movsx cmp jge mov movzx movzx imul mov movzx imul mov movzx imul mov mov add mov mov sub mov mov mov sub mov movzx sub mov mov movzx sub mov movsx imul mov mov add mov jmp mov imul mov mov movsx sub mov mov movsx sub mov mov add mov mov add mov movsx mov sub mov movzx sub mov movzx imul mov mov movzx add mov movzx movzx add mov mov movsx cmp jge mov add mov mov sub mov mov movzx add mov mov imul mov movsx movzx add mov mov add mov mov mov add mov mov sub mov movzx add mov mov add mov jmp movsx imul mov mov movsx add mov mov movsx add mov movzx add mov movzx imul mov mov movzx movzx add mov mov mov sub mov mov sub mov movzx cmp jnz movsx movzx sub mov mov movsx add mov movzx movsx imul mov movzx movsx add mov mov movzx add mov movzx imul mov movzx add mov mov add mov movzx movsx sub mov mov imul mov movzx sub mov movzx movzx add mov mov movsx add mov mov movsx sub mov mov sub mov mov mov add ret sub mov mov mov mov mov movsx imul mov mov movzx imul mov mov sub mov mov movzx movzx add mov movzx movsx sub mov mov movsx movsx add mov mov movsx sub mov mov movzx cmp jnc mov add mov mov movzx add mov movzx add mov movzx imul mov mov add mov mov mov mov call mov movsx movzx imul mov movsx imul mov movsx sub mov mov add mov mov add mov jmp mov movsx sub mov mov mov mov mov mov call mov mov mov mov mov call mov imul mov mov mov mov mov call mov mov add mov mov mov sub mov mov mov cmp jnc movsx imul mov movzx sub mov mov mov mov mov call mov movzx imul mov movsx movsx sub mov mov mov mov mov call mov mov movsx sub mov movzx imul mov movsx imul mov mov add mov jmp movsx cmp jnz movsx add mov movzx add mov movzx sub mov movzx sub mov mov add mov mov imul mov movsx movzx sub mov movsx add mov movzx sub mov movsx mov sub mov movzx movsx add mov movsx movsx imul mov mov mov mov call mov mov add mov movsx movsx sub mov mov movzx add mov movzx add mov mov mov mov mov call mov mov mov add mov mov movsx sub mov mov mov mov call mov mov mov mov call mov mov movsx movsx add mov mov movzx movsx imul mov movzx add mov mov mov mov call mov mov mov mov call mov movzx movsx sub mov mov mov mov call mov imul mov mov mov mov call mov movsx movzx add mov mov mov mov mov mov call mov mov mov mov call mov mov cmp jge mov add mov mov mov mov mov call mov mov movsx movsx sub mov mov mov add mov movsx sub mov movzx add mov movzx imul mov movsx add mov mov add mov jmp movzx imul mov movzx add mov mov imul mov mov movzx add mov mov mov mov call mov movsx add mov movzx sub mov movzx sub mov mov add ret sub mov mov call movq movaps punpckldq movapd subpd movaps unpckhpd addsd movsd mulsd movsd addsd cvttsd2si mov mov mov mov mov mov mov mov add mov mov mov add mov mov mov add ret sub mov mov call movq movaps punpckldq movapd subpd movaps unpckhpd addsd movsd mulsd movsd addsd cvttsd2si mov mov mov mov mov mov mov mov add mov mov mov mov mov cmp jz mov add mov mov mov mov call cmp jnz mov mov mov jmp jmp mov mov mov jmp mov mov add ret sub mov mov mov mov mov mov movsxd add mov mov mov mov add mov mov mov mov add mov mov mov mov add mov mov mov mov add mov mov mov mov cmp jnc mov mov movsxd mov add mov mov movsxd mov mov mov mov movzx mov add mov mov mov call cmp jnz mov mov jmp jmp mov add mov jmp mov mov add ret push sub lea mov mov mov mov mov call mov cmp jnz lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov call mov jmp mov mov lea call lea call jmp mov mov mov mov movsxd add mov mov movzx mov movzx cmp jge mov movzx add movzx lea lea mov lea lea mov call mov call mov jmp mov mov call cmp setnz xor mov lea call mov test jnz jmp mov mov mov add mov mov mov mov mov mov mov jmp mov add mov jmp mov mov add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret push sub lea mov mov mov mov call mov cmp jnz lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov call mov jmp mov mov lea call lea call jmp test jnz mov mov mov call mov mov mov call mov lea lea mov call mov call mov jmp mov mov mov call mov jmp lea call mov mov mov add pop ret mov push,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret push sub lea mov mov mov lea lea mov call mov call mov jmp mov call mov mov call mov mov lea add mov cmovc call mov jmp lea call mov mov lea lea mov call mov call mov jmp mov mov call jmp lea call mov mov mov mov lea lea mov call mov call mov jmp mov call mov mov mov lea call jmp lea call mov mov lea lea mov call mov call mov jmp mov call mov mov call mov mov mov add mov lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov mov mov mov xor mov mov mov call mov jmp lea call lea call mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov mov mov xor mov mov call mov jmp lea call lea call mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov mov mov xor mov call mov jmp lea call lea call mov mov mov mov cmp jz mov call mov mov mov mov movsxd add mov mov movzx mov movzx cmp jge mov movzx add movzx lea lea mov lea lea mov call mov call mov jmp mov mov call cmp setnz xor mov lea call mov test jnz jmp mov mov mov mov mov mov mov add mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov lea mov mov lea lea mov call jmp lea call lea call mov mov mov mov mov add mov add mov call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov lea mov mov lea lea call jmp lea call lea call jmp mov add mov jmp lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov call jmp lea call lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov call jmp lea call lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov call jmp lea call lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret push sub lea mov lea xor mov mov call mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov lea lea call jmp lea call lea call mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov lea lea call jmp lea call lea call lea call mov mov mov call mov lea lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov call mov jmp mov mov lea call lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov call mov mov lea add call lea call lea call mov mov add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret mov push sub lea lea call nop add pop ret sub mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov mov mov mov mov mov mov mov mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret sub mov mov mov mov mov lea lea mov call mov mov lea call mov test jnz mov call mov add ret push sub lea mov mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp lea lea call jmp lea call mov jmp mov mov mov mov xor mov mov mov call mov jmp lea call lea call lea call mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp lea lea call jmp lea call mov jmp mov mov mov mov xor call mov jmp lea call lea call lea call mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp lea lea call jmp lea call mov jmp lea lea call jmp lea call mov jmp mov mov mov mov mov mov mov mov xor call mov jmp lea call lea call lea call lea call mov mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov lea mov call jmp lea call lea call call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov mov mov mov lea xor mov call jmp lea call lea call lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov xor call jmp lea call lea call mov mov lea lea mov call mov call mov jmp lea lea call jmp lea call mov jmp mov mov call mov jmp mov mov mov lea mov mov xor mov mov lea call jmp lea call lea call mov mov mov mov cmp jnz,APT29,apt29_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164_d931078b63d94726d4be5dc1a00324275b53b935b77d3eed1712461f0c180164.exe
